TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-03-09 12:26:01,1773059161711,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/en,GET,nxtPlocale=en,,qkwqj-1773059161416-07baf61d31c9,vercel-screenshot/1.0,info,production,main,,function,,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,,,,,"⚠️ Missing recommended environment variables: PAYPAL_WEBHOOK_ID, PAYPAL_CLIENT_ID, PAYPAL_CLIENT_SECRET. Some features (payments, emails, webhooks) may not work correctly.",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:02,1773059162157,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/en,GET,nxtPlocale=en,,qkwqj-1773059161416-07baf61d31c9,vercel-screenshot/1.0,error,production,main,,function,,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:02,1773059162209,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/en,GET,nxtPlocale=en,,qkwqj-1773059161416-07baf61d31c9,vercel-screenshot/1.0,error,production,main,,function,,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,,,,,"⨯ Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/en'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:02,1773059162315,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/en,GET,nxtPlocale=en,,qkwqj-1773059161416-07baf61d31c9,vercel-screenshot/1.0,error,production,main,,function,,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/en'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:01,1773059161416,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/en,GET,nxtPlocale=en,,qkwqj-1773059161416-07baf61d31c9,vercel-screenshot/1.0,,production,main,,middleware,src/middleware,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,14,sfo1,258,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZFDTN6W40CTT4K9ZDCJA,GPMUyCI59I8H,1
2026-03-09 12:26:01,1773059161416,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/en,GET,nxtPlocale=en,,qkwqj-1773059161416-07baf61d31c9,vercel-screenshot/1.0,,production,main,,function,/[locale],like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,960,iad1,325,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZFJVMF2RKSME2YRC2ZAD,VoRVibGVhOuY,1
2026-03-09 12:26:01,1773059161245,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/,GET,,307,5bft8-1773059161245-03e64a1e2846,vercel-screenshot/1.0,,production,main,,middleware,src/middleware,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,10,sfo1,258,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZF8K7R969R3X72VXV4HB,GPMUyCI59I8H,1
2026-03-09 12:26:01,1773059161245,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/,GET,,307,5bft8-1773059161245-03e64a1e2846,vercel-screenshot/1.0,,production,main,,redirect,/,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,158,sfo1,,,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:01,1773059161217,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/,GET,,307,fd6bd-1773059161217-a13bb7c58c57,vercel-screenshot/1.0,,production,main,,middleware,src/middleware,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,41,sfo1,257,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZF7AW77E8RRW9D9ET4XR,GPMUyCI59I8H,1
2026-03-09 12:26:01,1773059161217,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app/,GET,,307,fd6bd-1773059161217-a13bb7c58c57,vercel-screenshot/1.0,,production,main,,redirect,/,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,like-in-house-web-rzck-kct6t0ywq-likeinhouses-projects.vercel.app,dpl_FxgiyrKN7K9fQ2VLVu7zJFhgrWwY,158,sfo1,,,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:01,1773059161296,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,lgvl4-1773059161033-aa5052b4a9b2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:01,1773059161338,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,lgvl4-1773059161033-aa5052b4a9b2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"⨯ Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/es'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:01,1773059161338,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,lgvl4-1773059161033-aa5052b4a9b2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/es'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:01,1773059161033,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,lgvl4-1773059161033-aa5052b4a9b2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,12,gru1,262,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZEYFPHKBNSJEGCZJBT4P,KUoCQ4w8EZG4,1
2026-03-09 12:26:01,1773059161033,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,lgvl4-1773059161033-aa5052b4a9b2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale],like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,208,iad1,456,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZF12K1KPHWVPB4W6CNET,QZ0rUolalAD9,1
2026-03-09 12:26:00,1773059160867,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160700-123c2414f145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160892,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160700-123c2414f145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"⨯ Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/es'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160892,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160700-123c2414f145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/es'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160700,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160700-123c2414f145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,9,gru1,262,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZEKZB4RJNEE1B2PQVHWW,KUoCQ4w8EZG4,1
2026-03-09 12:26:00,1773059160700,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160700-123c2414f145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale],like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,94,iad1,431,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZEPFHS8KZNCMC40B7G0H,QZ0rUolalAD9,1
2026-03-09 12:26:00,1773059160533,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160375-d77a68e10390,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160552,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160375-d77a68e10390,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"⨯ Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/es'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160557,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160375-d77a68e10390,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/es'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160375,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160375-d77a68e10390,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,10,gru1,261,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZE9T5A93F8V0THZT2KK9,KUoCQ4w8EZG4,1
2026-03-09 12:26:00,1773059160375,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,HEAD,nxtPlocale=es,500,8cscv-1773059160375-d77a68e10390,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale],like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,83,iad1,409,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZECCQBF5EGK23WD7X031,QZ0rUolalAD9,1
2026-03-09 12:26:00,1773059160182,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,GET,nxtPlocale=es,500,pwlt8-1773059160032-559f273c896a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160201,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,GET,nxtPlocale=es,500,pwlt8-1773059160032-559f273c896a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"⨯ Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/es'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160206,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,GET,nxtPlocale=es,500,pwlt8-1773059160032-559f273c896a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/500,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,,,,,"Error: require() of ES Module /var/task/node_modules/@exodus/bytes/encoding-lite.js from /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.
Instead change the require of encoding-lite.js in /var/task/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.
    at <unknown> (../../opt/rust/nodejs.js:2:13531)
    at Module.pn (../../opt/rust/nodejs.js:2:13909)
    at Xe.e.<computed>.Ye._load (../../opt/rust/nodejs.js:2:13501) {
  code: 'ERR_REQUIRE_ESM',
  page: '/es'
}",prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,,,
2026-03-09 12:26:00,1773059160032,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app/es,GET,nxtPlocale=es,500,pwlt8-1773059160032-559f273c896a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,like-in-house-web-rzck-dz13qkcp2-likeinhouses-projects.vercel.app,dpl_6hXSaBsAuUuwp8rvkMnysscjMQTT,10,gru1,261,2048,,prj_dNXcEcgiNu2rz3iBT2Fqdx8SX6eG,,,01KK98ZDZ4WZAECJET0ZN9RTKG,KUoCQ4w8EZG4,1
